Id	variety	sex	indivvidual	chemotype	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26
48	MILSTEIN	M	M049		-0.016139182619325034	0.2873134888711552	-0.048698115231351397	-0.33401998758465906	0.11235302575103497	0.25807094877004566	-0.11888737721402177	0.23843471728502635	-0.2059751648324354	0.1664028693627166	-0.25382127501220164	0.045540827454578575	-0.24557784284590248	-0.0961741730261208	-0.17194549925584643	-0.23315142283948023	0.09456024088181395	-0.29636771642750964	0.19110553006990078	-0.20328799017487448	0.2358459013139567	-0.07298167800775232	0.23232621688162672	0.06059903387397238	0.1948535421127508	0.17962108244290165
49	MILSTEIN	F	M050	2	0.0014357415870390779	0.2918452077913449	-0.06083319606754824	-0.3527537410734495	0.08549855113696844	0.2646143356202768	-0.09295332916077738	0.2521469804716857	-0.1784231915962793	0.17556584502178754	-0.23651200363026811	0.047201034720737924	-0.23049520250508254	-0.1086713673475574	-0.18388400158180915	-0.26110968268897483	0.0886580391551964	-0.30911506196625876	0.18534028157465007	-0.2046404871679381	0.227514252160359	-0.060719614894776786	0.22854520142490917	0.07708554700260295	0.16610885750264243	0.18855100451051954
50	MILSTEIN	F	M051	2	0.012514278094605013	0.28347412228267366	-0.055991153728297875	-0.34445880429501147	0.09203176903167397	0.2651990781485309	-0.0905401867337207	0.2439469690905343	-0.18802771107219363	0.17427180482254762	-0.24579201209512533	0.04589507134638102	-0.24684976780918638	-0.10904649355805661	-0.18883521252083735	-0.2566579228983903	0.09487425788549163	-0.30108807196988874	0.1910321388414892	-0.19861293402703306	0.23515283506468257	-0.062387942303596275	0.22507325746103837	0.07202548399279957	0.16535750758038084	0.18743963936850952
51	MILSTEIN	NA	M052		-0.01611124835127942	0.29649531060867323	-0.06356923477347265	-0.34172336441577605	0.11439633683130583	0.2702183768910027	-0.11328674183115445	0.2381850225858838	-0.19625329210611747	0.16067613011487955	-0.24250600311768014	0.03933254057480759	-0.22431706547045419	-0.10543647342343349	-0.17345993108880067	-0.24772577523045639	0.07927006498213801	-0.3031994624857805	0.17661632005059744	-0.20200330341181508	0.22944414661263907	-0.06568310337175093	0.2340519595025385	0.07075874113049505	0.19572468875974	0.19010536043327003
52	MILSTEIN	F	M053	2	-0.01580460351372704	0.28584500005912733	-0.0594881047945729	-0.34332170754058766	0.0884139574649737	0.2523008644138056	-0.10929512588526634	0.24446336345631822	-0.1913552924795662	0.16989739273378165	-0.24749827926549284	0.04953796125885524	-0.24190979309416374	-0.09395663582400093	-0.17506913833833335	-0.23645870827675985	0.09258858307320242	-0.30084994795065606	0.20041608924559895	-0.2066822304816044	0.2431007368610787	-0.07110246384071414	0.23338357446705307	0.06607501857979486	0.18251739625921548	0.18425209341264007
53	MILSTEIN	M	M054		-0.001430171114744954	0.2825809737083951	-0.06405580918828506	-0.35598914187697817	0.09300332341311374	0.26909870984139633	-0.09774237370926156	0.2377954866536071	-0.18147001884396385	0.15810688117275495	-0.24880561079294894	0.04298627499631398	-0.23835286153730076	-0.09469342230390293	-0.16698389459556234	-0.23693411541647716	0.0816679433742385	-0.31846395754571816	0.18270499066684823	-0.21054690300349665	0.2306620658140857	-0.06062140422404513	0.23192636416026752	0.08454331971322523	0.17887605235351384	0.2021372982849253
54	MILSTEIN	F	M055	2	-0.009336382999932794	0.2866494061651608	-0.05164799733817127	-0.34913959387005533	0.09096084822831137	0.259610202199731	-0.10468539328421829	0.2474675266689719	-0.1859092681647884	0.17149500879968227	-0.24278015331289382	0.048356987119695743	-0.23852787296825922	-0.0976990771844321	-0.17092676503709728	-0.2414452426875879	0.09053023229868642	-0.31560651009324436	0.1819159153818134	-0.20875214900051048	0.23303983923881957	-0.06745319889037751	0.22637303693311914	0.07345438384153787	0.18099396102461088	0.19306225693142778
55	MILSTEIN	F	M056	2	0.004353423598278623	0.29783383624693144	-0.0524671716597579	-0.35091600664488476	0.11662209877007611	0.2721954805419874	-0.09870408466397367	0.2515219663657764	-0.17770232531795688	0.15700037110328036	-0.2482114450260786	0.028293888867033018	-0.25051118842997744	-0.11570189520430028	-0.17431098422128505	-0.2519644495305239	0.08087305161275271	-0.3006813278050031	0.16999286785260567	-0.19410955426415924	0.22022082180556535	-0.058373886573152095	0.22512614383372548	0.07439793566657754	0.18471879184602547	0.1905036412304372
56	MILSTEIN	F	M057	1	0.015396820486718275	0.2807292995464905	-0.07505534184271218	-0.355822436944051	0.09570344503085801	0.2681314976148515	-0.08474494749752756	0.24125145875847215	-0.17723928774028908	0.16295914168482778	-0.24637982826012267	0.038775796727607496	-0.24261510763690133	-0.11340295203211725	-0.190841150717952	-0.26277322802586056	0.07936330025217705	-0.29369435485798884	0.1937298674301022	-0.1914455948139761	0.2411085047066102	-0.0561500112198198	0.21794981570323935	0.07981196594521427	0.17362391008579994	0.20162941761634992
57	MILSTEIN	F	M058	2	-0.0031364885451833496	0.2743717795616761	-0.06696092655720648	-0.3518726402104483	0.08290333653796929	0.2582331206680237	-0.09989031565281416	0.2441633355793201	-0.1844755466791627	0.17613523604736198	-0.23586191905174297	0.051326766517738265	-0.23631437117850063	-0.1003779358680649	-0.18376901532198817	-0.2501336866716552	0.08866353278980463	-0.3076628475349579	0.19655940519786072	-0.20734903659669351	0.238970551552852	-0.06269038277394948	0.23041100290636096	0.07986549153246644	0.17290075400175087	0.1959907997491828
58	MILSTEIN	M	M059		0.009244544591739684	0.285506965313682	-0.03855875018724494	-0.3488746943569728	0.09766327894630404	0.2562189352105324	-0.09476637946567638	0.24351859787111862	-0.19701963858735058	0.17673207123254234	-0.26218292798510556	0.055683067714587045	-0.24862030863789072	-0.09813496482152709	-0.1756975816629638	-0.2515617099523132	0.10085625920784957	-0.30029088550490235	0.18938440787775146	-0.20061714941280426	0.22560512366891913	-0.06563868654273777	0.2216247545261061	0.06696964609842804	0.17246721770756213	0.18048880715036658
59	MILSTEIN	F	M060	1	-1.587991242916753E-4	0.28642529227192737	-0.044655244559035454	-0.35314739846219495	0.0813182880923942	0.25490657621551427	-0.09705503422742477	0.25120545473434963	-0.1887649812204327	0.18234417155187121	-0.2463189280624006	0.056974158947142806	-0.2423408741439885	-0.09645463785713541	-0.1720810104808266	-0.24720664964298608	0.09834548982761299	-0.3110625372758146	0.19079247373370875	-0.20846202814548767	0.23114935761580216	-0.06843291527843293	0.22346429814223612	0.06895548917607786	0.16630496440664597	0.1839550237651686
60	MILSTEIN	F	M061	1	-0.001131569915107225	0.2931511368620736	-0.035959530322229594	-0.33852530312164125	0.11387178592697407	0.26497447146938014	-0.10813476158882476	0.2418688160217365	-0.20518788816894665	0.16966680958136116	-0.26207885261407876	0.04780159035380098	-0.24844320490825125	-0.09798869000583961	-0.1680130582087167	-0.23938131707590316	0.09939112157767732	-0.29748731822090313	0.1866334800388131	-0.20354324563841641	0.2263474208750345	-0.0741865183468861	0.22281849959843114	0.057128465990843105	0.179886557709225	0.17652110213039435
61	MILSTEIN	F	M062	2	0.022762090519466534	0.29006867613713533	-0.05666377608268211	-0.3525407513659578	0.08954716448227017	0.26239097294075314	-0.07624156062987807	0.2427539753755733	-0.181992592105165	0.16992777962419783	-0.25467374372878615	0.0431917652586484	-0.25157475158084097	-0.11168248399188448	-0.18883876856563703	-0.26245008319609925	0.09178218326488327	-0.2965569746505551	0.19154864454615955	-0.195417828375215	0.22793742631496314	-0.056745250141260264	0.22331143481570861	0.07867202951814538	0.16309624874953807	0.18838817286651866
62	MILSTEIN	NA	M063		-0.00844963179329988	0.2758634198602816	-0.056322847807784855	-0.3386156336294636	0.0704196766534293	0.24672792368567	-0.10250306882309457	0.24655993761561035	-0.18919553936375352	0.17948704792698295	-0.2464621659413917	0.05780118213913951	-0.24592758372193171	-0.09210141703795172	-0.18762797443542786	-0.24056357963826475	0.10343104845764113	-0.30616916592163496	0.2064511506883212	-0.2081386226873441	0.24860322710737806	-0.06743476564110835	0.24139428012714917	0.06848414719629103	0.16618942885276514	0.17809952613179197
63	MILSTEIN	M	M064		0.0019349475023922903	0.2846184609197261	-0.04541176733478525	-0.36149102794157306	0.09494312982301203	0.25181878392502965	-0.09936929580007219	0.2516164634114145	-0.19164077271726215	0.18501850714086712	-0.24201235858159786	0.055462054063893616	-0.23782145963912246	-0.10324559634405862	-0.16972888890162754	-0.2576734987224894	0.0911287515267874	-0.30922517391647864	0.1812858823063183	-0.20376041226239106	0.21747462024592346	-0.06066358901605159	0.21875516963264105	0.07736488443394582	0.18046204193739288	0.1901601443081656
64	MILSTEIN	M	M065		-0.007587736747367572	0.28427639811812827	-0.04858503245586564	-0.3452779311857985	0.08663334173979784	0.2576000364678284	-0.10530510934296239	0.24340264131646716	-0.1959536002031667	0.17390430421337277	-0.2546120550028545	0.058021638054070734	-0.2358625761246096	-0.08776826357104572	-0.17142664386597378	-0.23909632262094815	0.09920281360194223	-0.30869685842639677	0.19655751120224407	-0.2122443847999965	0.23469777221469348	-0.07265931792172554	0.2297604062782332	0.06573685824398007	0.1724809087058892	0.1828012021120636
65	MILSTEIN	M	M066		0.014928528256727216	0.2881472484456314	-0.04948780317070718	-0.3502446143534359	0.1014949389437899	0.25547159626947047	-0.0913930020259911	0.24648565218602655	-0.19551547982007772	0.17794398626849905	-0.253611041754788	0.04889686880206115	-0.24089779646263848	-0.11166608883810589	-0.18546963474174227	-0.26845616574721953	0.09184657164331685	-0.2942731776789614	0.1820787617418328	-0.18929481060606598	0.2281714724338746	-0.05810102011633784	0.2204950598142639	0.071155542500286	0.17735942514213962	0.18393498286815183
66	MILSTEIN	F	M067	1	0.013061882807420546	0.2798093601402087	-0.05427630562175903	-0.3548510913143252	0.09423973924531538	0.26271299300907663	-0.08899310208878902	0.24028602666242654	-0.18809157177030023	0.17161740583260351	-0.25419988690567513	0.05334755979967207	-0.2358175818990903	-0.10005859316694274	-0.18250740974757765	-0.25899267107879953	0.09335871188280019	-0.30692744857713194	0.1887060717113406	-0.20440728179533313	0.223113538481106	-0.06024661591845857	0.21896398387218216	0.08080700473174598	0.17244193003302677	0.19690335167525788
67	MILSTEIN	F	M068	1	0.007346855274987201	0.28399916536177744	-0.041522540795217326	-0.3425821411097462	0.0731171811610355	0.2632300115475398	-0.08798911333862593	0.24360374001773794	-0.18738811355688145	0.17977098989370374	-0.2503253752024258	0.05685543073877168	-0.2534078935872326	-0.09303071195813634	-0.17866395418950237	-0.23766463754921124	0.10996641079556703	-0.3122014408318311	0.2045057518092165	-0.21914373196571413	0.23440938553616605	-0.07811765361619627	0.21454501532116088	0.06591697177399126	0.15540639077175258	0.18936400769731337
68	MILSTEIN	M	M069		0.023180285528091694	0.26993299153386036	-0.019906770886473628	-0.3451503851044898	0.10074895085032803	0.23661760151451033	-0.09099934295424798	0.2416368002458062	-0.20806830052157588	0.18406321218126415	-0.28503079430302947	0.06359799604618328	-0.273063912171311	-0.09490875988716124	-0.18102270500990342	-0.25114161683056235	0.11471063567207754	-0.29171542889332347	0.1918231314550916	-0.18651697998772673	0.23158043366536082	-0.059840473264912764	0.2206317476151025	0.0636082852830037	0.1754166410604889	0.16981675716354833
69	MILSTEIN	F	M070	2	-0.017625267194047566	0.27366519798044475	-0.0554281406077647	-0.33074071657975596	0.10316509095490281	0.2608695286389093	-0.12122238800302093	0.22932998678273783	-0.2086844745036982	0.16530453573603443	-0.25308587979298597	0.05210148398194967	-0.24046825423323856	-0.08640121293617636	-0.17620423549600817	-0.22644173222733116	0.09589109229212445	-0.3053251435845706	0.19597074352182586	-0.2068830404039055	0.2488743811556864	-0.07338609294805484	0.24021473483739117	0.06364167036367689	0.18860259706883323	0.18426553519604177
70	MILSTEIN	F	M071	1	-0.02641495793285065	0.27624935790874566	-0.08663301568701619	-0.33573954143337914	0.07851592381820513	0.2732299409077852	-0.11399158022183473	0.2299626782271297	-0.18384227112140752	0.15776888967271754	-0.2294430778180304	0.043772765843249434	-0.2306390630852781	-0.09015025922339155	-0.1817238021693344	-0.22537373906478977	0.08167901687416658	-0.3090925621508629	0.207633532922904	-0.21972042267521316	0.2602611686626868	-0.07515109456727911	0.24735170145965385	0.07407278458566814	0.17724642429813564	0.20017120196962002
71	MILSTEIN	M	M072		-0.001027773191530662	0.2808660914848272	-0.051798678579775784	-0.3389566813033226	0.10660661491817898	0.2526225961256004	-0.10499238922068935	0.22545123683843285	-0.20883940293490721	0.1619208774310407	-0.2705172067180561	0.047298123529066455	-0.25971229715615546	-0.09267046400033395	-0.1758313833436755	-0.23176057871098896	0.09463727230259873	-0.28841058759306093	0.1986374737136479	-0.19528879457087062	0.23989914157418452	-0.062094622720151274	0.24436518900515472	0.06615192353032942	0.18857343963102546	0.17487087995943124
72	MILSTEIN	F	M073	2	-0.022321037776402763	0.2562763540541841	-0.06486170556895161	-0.3323252596709993	0.08350126899568805	0.24811506304997158	-0.12406057594025707	0.2340699202689269	-0.2048072918908276	0.1739747375813979	-0.2520382414808745	0.062073921455294445	-0.24338897710134372	-0.07860646672729656	-0.1832407171628383	-0.2240206191916754	0.10136390044968854	-0.2961643997707296	0.22037422037016063	-0.21151788162020238	0.26266071460728085	-0.07564331453141328	0.2473808130298276	0.06334550533126523	0.17943762946885	0.18042243977127606
73	MILSTEIN	M	M074		-0.015072914539974221	0.2654751268061992	-0.06684317609494048	-0.32944281589627944	0.09463843684631992	0.2505222011153935	-0.1183231698197954	0.23210900762752834	-0.20293764801092307	0.16698482756890315	-0.25125547716328345	0.05114720626307977	-0.24784002875093494	-0.09021956247036952	-0.18962467260955881	-0.23088067796541206	0.09810451765832795	-0.2926384133142788	0.2125040769681418	-0.2047904629152016	0.2534548273051119	-0.06862397495740735	0.2465636686020071	0.06803842750265462	0.18663155960950156	0.18231911063519024
74	MILSTEIN	F	M075	2	-0.01703130317084878	0.275769525041938	-0.06605245739418848	-0.33336700389088253	0.09183216373789178	0.25984624696348346	-0.11350595107996939	0.2386404503072938	-0.1899342711572262	0.16576028050130953	-0.23771851966387186	0.04349109296094841	-0.24485049342452475	-0.09746060047898406	-0.18570475477211504	-0.23214231711565192	0.09296840667001367	-0.30693070652625265	0.19852667801165502	-0.20965965548612273	0.24493081022607066	-0.06754807587808656	0.24197527650025624	0.07315373164683939	0.1845644155168574	0.19044703195416823
75	MILSTEIN	F	M076		-0.014005584124717734	0.29383278140462665	-0.048415667898070926	-0.3331159779782118	0.10919275473469821	0.25876299652439405	-0.11486857406234777	0.24609867682240577	-0.198041977896926	0.16636705076005223	-0.24941823662538332	0.03734050433578162	-0.2573560869094399	-0.10447095876304274	-0.17600537972505498	-0.23269560171202017	0.09429318899053235	-0.2900072581634058	0.19306723641785667	-0.19857680947442266	0.2390456905097602	-0.07240074677057298	0.23532093706907078	0.05604929318064031	0.18719169952002265	0.1728160498337754
76	MILSTEIN	F	M077	1	0.00829028015065519	0.2702607980811696	-0.055129227372810306	-0.34211011373871697	0.09704928045574762	0.26190148204759345	-0.09961551954360402	0.2378992606441833	-0.19603584910849411	0.17303273263667476	-0.25136931437446636	0.048149554051830405	-0.25515594914806083	-0.10102332901691644	-0.1856974052016928	-0.24298469947044057	0.09710804958689466	-0.29940519588980385	0.19766809221515977	-0.1991517328517773	0.24180074465307683	-0.0627410114114329	0.23170180845123456	0.07125810529600975	0.16938500923635968	0.18491414962162706
77	MILSTEIN	M	M078		5.391617162834594E-4	0.28391157412539914	-0.029714896643760848	-0.34200833899145217	0.09415924529239443	0.24222560413700706	-0.10378582742168621	0.24911244557579834	-0.2034265713551809	0.18086591915383288	-0.26820612635394303	0.05996510535288651	-0.252274724327923	-0.09189768265152291	-0.17222762736608263	-0.24351061613275876	0.10869628406710803	-0.2997226825082164	0.192957415220402	-0.20220494985817908	0.2290696517114595	-0.07046952595428482	0.22364130635249269	0.06039652753748127	0.18057270910843665	0.17333662021400864
78	MILSTEIN	M	M079		-0.0032904136469748685	0.28016624096600967	-0.050108722795049035	-0.32949813954652224	0.10449788270603984	0.24923033978473044	-0.1084161264167122	0.23974878759080862	-0.2015390089412457	0.16609999855106888	-0.2628905681725031	0.04500328600806788	-0.25576116134102705	-0.09990487980722346	-0.18754856825263552	-0.24022489068993058	0.10081332828535793	-0.29163284381331683	0.19593688176620852	-0.19505995412138025	0.24004342620442917	-0.06327628330447346	0.2411476512402987	0.06524434626022539	0.18711539936381327	0.17410399212193575
79	MILSTEIN	F	M080	1	5.892210631858359E-4	0.2846517624364744	-0.0428586631808045	-0.3449114572576603	0.08751130806249839	0.2601027084875757	-0.09668102197010559	0.23999217327728886	-0.19133887785396025	0.16854068020203247	-0.25766978459779866	0.050074400903493924	-0.258046997333082	-0.08976718995506125	-0.1706633180522511	-0.22838788534896978	0.10188841713645995	-0.310698956851501	0.19561658385544156	-0.2102279923503795	0.23815851304846636	-0.07193386997051249	0.22376858605235736	0.0662158581118091	0.16972603376959283	0.18634976831541025
80	MILSTEIN	F	M081	2	-0.011399922637455519	0.28738446136816026	-0.06862193671074755	-0.349746357492562	0.0631618031157157	0.2716651007786088	-0.09438130718650911	0.24410114354029505	-0.17171059556362372	0.17028651608642695	-0.22964057132830332	0.051039629560456205	-0.23031816132804528	-0.0925757954200283	-0.17745125853912194	-0.23807875219991506	0.08942060915935549	-0.323019479102608	0.19866498800895196	-0.22178827279571778	0.2473078973978405	-0.07540244076911806	0.22640103972131606	0.07459781955423886	0.15856741589062673	0.20153642689176315
81	MILSTEIN	F	M082	1	-0.006204129351593087	0.28771712812469513	-0.055734357870647	-0.34646547465984134	0.08794802619131009	0.275179833649257	-0.10162904010880752	0.24485718056977934	-0.1849883139155941	0.17476926792319494	-0.2308872162688907	0.04854715416454318	-0.23316121810374704	-0.10054280012316809	-0.1763438735940594	-0.2447950793193492	0.0917459075670716	-0.3177149088802209	0.18615943419659822	-0.21441319826804986	0.23373305617139842	-0.07243069527663229	0.22334918291988767	0.07056599861159912	0.166012542167073	0.19472559348419313
82	MILSTEIN	M	M083		-0.028828213164242084	0.285850769303009	-0.07141849681607271	-0.3314451418161321	0.09404783697766286	0.26377130357937273	-0.12124690191203143	0.23871380310768017	-0.19452096898985977	0.16511845055799487	-0.2354199927480185	0.044955278997692895	-0.23218365545698605	-0.0965833191188773	-0.1830045625896648	-0.2352039075079784	0.08711717123497098	-0.29737874663424396	0.2004243897872392	-0.2063881803617463	0.25413617403526134	-0.07477748606290899	0.24573481500130334	0.06126788840421393	0.18516240464043804	0.18209928755192364
83	MILSTEIN	F	M084	1	-0.003868356304880631	0.28145346935697807	-0.048615897360930804	-0.342836580865222	0.09441617042089034	0.25892582098920036	-0.10560596332232508	0.24113600754232967	-0.19901753016890314	0.1752656494993357	-0.2538466276120493	0.056308347113236096	-0.24003441017504093	-0.09278736143592783	-0.1772228479704261	-0.24304740296526592	0.09933869015022499	-0.30431791850436685	0.19448290948420102	-0.20357423593052304	0.24189757178513038	-0.07075808980871931	0.2244177294941897	0.06195523652739314	0.17365856157991966	0.18227705848155212
84	MILSTEIN	M	M085		-0.03660593955728883	0.2900334547724462	-0.053893587093592515	-0.32520193605432	0.09918221474643996	0.25286303950922995	-0.12997653182962712	0.2412533139677186	-0.20636879771657304	0.1713200833087088	-0.24117592320792341	0.05169400327612787	-0.23292740006583443	-0.09186021959107887	-0.17759013987770325	-0.23177321325201186	0.09594667196770137	-0.3010477040526889	0.19444618353016788	-0.20616258575294424	0.24750124731424586	-0.07757184707865972	0.24604137147108396	0.05436390118586905	0.1954206303189033	0.17208970976160345
85	MILSTEIN	M	M086		-0.017143845581543166	0.2883703859196849	-0.053107830369166165	-0.33683441179011914	0.10433535714003703	0.26496492847942366	-0.1168199948122581	0.239949940541952	-0.20117451113718077	0.1685289430436378	-0.2471178311840732	0.04951555573737439	-0.23548155546984312	-0.0941200616093216	-0.17373342511373993	-0.23743631678871058	0.09354084278482257	-0.302298909673365	0.1912743650452528	-0.2055063705455315	0.24126336409686866	-0.07489419770469628	0.23129470600670096	0.05895680595887809	0.1828703585941225	0.18080370843079316
86	MILSTEIN	M	M087		-0.015169069960494757	0.27758981845553427	-0.07540370683935324	-0.3366068595331672	0.08633680282387629	0.26860906146854385	-0.10751123017790588	0.23290495963479713	-0.185240555765657	0.1574254549853954	-0.23877621329672158	0.04004239313866289	-0.24054176236521507	-0.09568367943801091	-0.18334427864384378	-0.23027798369827787	0.08422203934827319	-0.3091838753773795	0.19670086451753668	-0.20848748156393757	0.2547814082016699	-0.06910485172842243	0.24257803058311678	0.07475698573958342	0.18136767157471842	0.19801605791667845
87	MILSTEIN	F	M088	2	0.003795165924128527	0.27426157783261773	-0.057803315818957514	-0.3488575891961696	0.09533237774239872	0.2590046458857111	-0.09969331739632814	0.24310071534614766	-0.1897232990833433	0.17273968043073742	-0.24767947732994128	0.0471023655771831	-0.24930661184173109	-0.10253737256164377	-0.18272261583550564	-0.2478335581106717	0.09124675763017032	-0.30155282992745236	0.19189873566286086	-0.19821454325091611	0.23763890111767544	-0.05923001188407237	0.2331433957657978	0.07532268115705973	0.17387330346277524	0.18669423870146884
